node_id,lattitude,longitude,
1725,37.2110852,127.651387,
1726,37.52394346,125.2521253,
1727,37.20606081,125.9567189,
1728,37.69696236,124.3980538,
1729,37.60375712,127.6457896,
1730,37.53539877,126.7371957,
1731,37.19840256,125.0944925,
1732,37.05102754,128.0732341,
1733,37.01316961,124.8366882,
1734,37.01858153,127.4285986,
1735,37.1275942,127.3848897,
1736,37.16057964,127.940157,
1737,37.45906191,127.273186,
1738,37.39287962,128.0162004,
1739,37.27733389,124.7533838,
1740,37.04804868,127.7068816,
1741,37.71078811,127.7966475,
1742,37.11419159,124.3800205,
1743,37.2327196,128.3398442,
1744,37.20413783,128.5390969,
1745,37.35155164,125.6121082,
1746,37.71110197,123.9758294,
1747,37.36938268,126.5654069,
1748,37.73456287,126.3618551,
1749,37.6650108,127.0458161,
1750,37.61083819,125.6327554,
1751,37.10717282,126.3555345,
1752,37.35579374,125.8355103,
1753,37.47394769,126.9639152,
1754,37.42136286,126.4049763,
1755,37.2233215,127.777578,
1756,37.66378247,124.0104355,
1757,37.71466216,126.5969624,
1758,37.52342883,124.8460019,
1759,37.56320533,126.029225,
1760,37.61773331,127.9741571,
1761,37.03828907,124.3876168,
1762,37.42191106,126.8092447,
1763,37.08266021,124.8074725,
1764,37.2880168,126.8605094,
1765,37.728226,127.2281565,
1766,37.40208577,125.9188991,
1767,37.15808208,128.2680976,
1768,37.70514342,128.5003634,
1769,37.46895038,125.6469801,
1770,37.39074519,123.9604214,
1771,37.44015322,124.0064645,
1772,37.05695783,124.4745533,
1773,37.74540623,126.5528978,
1774,37.58250957,128.4932732,
1775,37.6044792,123.9937915,
1776,37.27609508,128.44897,
1777,37.71077193,124.3243428,
1778,37.39058737,125.6816008,
1779,37.11433231,128.3129845,
1780,37.14564752,126.0451377,
1781,37.27315629,125.1118268,
1782,37.00472485,125.9045881,
1783,37.44766771,127.4833637,
1784,37.5185847,127.636163,
1785,37.72500826,125.9460028,
1786,37.32285505,124.1215452,
1787,37.44839391,125.9013857,
1788,37.39134421,126.5618152,
1789,37.43688493,124.6251178,
1790,37.0541963,124.733632,
1791,37.00833922,124.1400982,
1792,37.26061506,127.6845506,
1793,37.15149616,126.9229646,
1794,37.5999282,127.0681953,
1795,37.59186696,125.1320314,
1796,37.46364031,125.362637,
1797,37.04097195,123.9741947,
1798,37.385759,126.8016475,
1799,37.52341521,127.4366816,
1800,37.7467458,127.9581381,
1801,37.51656219,128.0700157,
1802,37.54680772,125.7842229,
1803,37.08652045,128.070491,
1804,37.58487705,127.4356886,
1805,37.27414025,123.9019473,
1806,37.21657787,127.9761416,
1807,37.68980025,128.0374407,
1808,37.1632532,128.473701,
1809,37.23883461,127.3990536,
1810,37.19646791,128.4502747,
1811,37.73007789,126.0178218,
1812,37.26669888,127.5027634,
1813,37.64344785,125.6240076,
1814,37.09780831,124.8767073,
1815,37.0849156,124.9413055,
1816,37.35292963,124.9990832,
1817,37.51391597,125.0005243,
1818,37.16826393,125.5697689,
1819,37.33102071,125.6523642,
1820,37.16609971,124.4506137,
1821,37.39693633,124.4636934,
1822,37.11424709,128.1699457,
1823,37.4437459,127.202125,
1824,37.43878212,128.4621126,
1825,37.4576384,125.8230486,
1826,37.47411568,125.1208531,
1827,37.725949,126.6282241,
1828,37.22909911,127.7624025,
1829,37.59218235,125.4335106,
1830,37.4534213,126.9909357,
1831,37.39842732,127.1524421,
1832,37.01479125,125.0196111,
1833,37.33745818,124.6051434,
1834,37.01012254,126.9116283,
1835,37.56241562,126.9888876,
1836,37.74125222,124.1330335,
1837,37.19450685,124.1129692,
1838,37.41475224,128.0808894,
1839,37.23956466,127.1230035,
1840,37.54553316,125.4440573,
1841,37.65955423,126.2417959,
1842,37.17985235,126.4057558,
1843,37.00396202,124.3407567,
1844,37.73638288,126.5235195,
1845,37.74736236,127.1951989,
1846,37.50700217,124.8680885,
1847,37.45381078,127.0230671,
1848,37.60607592,124.498264,
1849,37.73280933,124.3311115,
1850,37.28235269,125.7594511,
1851,37.39093652,127.7621951,
1852,37.27957608,125.691695,
1853,37.11389471,127.767386,
1854,37.12781534,127.1802946,
1855,37.31452086,125.7602319,
1856,37.42508361,125.0715234,
1857,37.05239741,127.7703825,
1858,37.68463018,124.31119,
1859,37.05841889,128.6181052,
1860,37.01566164,125.8033926,
1861,37.36773022,125.8795765,
1862,37.18090018,126.366899,
1863,37.37857838,124.076845,
1864,37.1232421,127.6608326,
1865,37.72871139,124.5080268,
1866,37.24907585,125.2606216,
1867,37.40973515,124.6814265,
1868,37.15518445,127.2475074,
1869,37.65765239,126.8161016,
1870,37.37870422,126.5450893,
1871,37.22120028,124.5391401,
1872,37.28388709,128.5331954,
1873,37.09218663,127.8732497,
1874,37.02952392,128.422384,
1875,37.61354474,125.1597964,
1876,37.49812322,127.8059017,
1877,37.07087614,124.2472436,
1878,37.4692802,128.3377813,
1879,37.59479343,124.5496526,
1880,36.99900161,124.5587055,
1881,37.54705661,126.0414872,
1882,37.18290372,125.0524742,
1883,37.69280777,124.3795125,
1884,37.31173213,126.3351099,
1885,37.42614965,125.3736386,
1886,37.07306919,125.6582238,
1887,37.21973932,126.6555527,
1888,37.27942901,128.4960432,
1889,37.21329346,125.209626,
1890,37.7422163,126.7503394,
1891,37.55900823,125.1959896,
1892,37.16061977,126.5171422,
1893,37.62615184,124.1181314,
1894,37.09023959,126.1319292,
1895,37.51166782,127.5096531,
1896,37.26272219,124.0990578,
1897,37.44718949,126.3488055,
1898,37.02831114,125.576676,
1899,37.52825385,124.751469,
1900,37.26069707,125.7469362,
1901,37.026117,124.6079349,
1902,37.39337249,124.2819246,
1903,37.49012531,128.4635633,
1904,37.05811957,125.137329,
1905,37.63390329,125.6541075,
1906,37.61687671,126.4947549,
1907,37.10901033,125.6403754,
1908,37.09034275,124.1502333,
1909,37.21399059,124.4027609,
1910,37.5617296,127.0295347,
1911,37.47554476,125.4460635,
1912,37.36982753,128.2783736,
1913,37.39649936,128.1798911,
1914,37.44347585,125.8196004,
1915,37.43285374,124.1976149,
1916,37.60757704,125.399925,
1917,37.3630755,125.3450726,
1918,37.5394215,126.617078,
1919,37.00447276,124.6013709,
1920,36.98240829,128.5275755,
1921,37.15705886,125.7184061,
1922,37.37153129,128.2129218,
1923,37.25211983,125.8570846,
1924,37.6740979,125.2066267,
1925,37.69451634,128.347968,
1926,37.61656165,124.7765113,
1927,37.19141455,127.8034464,
1928,37.24846373,127.5205913,
1929,37.71257376,126.2605734,
1930,37.10966738,126.6728879,
1931,37.43356428,124.7681715,
1932,37.22978312,127.3262838,
1933,37.06130292,128.6942929,
1934,37.5313637,123.9614448,
1935,37.24735423,125.4707384,
1936,37.13507495,124.7271514,
1937,37.63984106,124.9750211,
1938,37.06214633,125.1335089,
1939,37.62853999,124.8340713,
1940,37.16266982,128.0077321,
1941,37.1197745,127.8846667,
1942,36.98682257,125.6612929,
1943,37.20835774,128.252975,
1944,37.04042661,128.4250145,
1945,37.23890677,125.2499449,
1946,37.57856966,126.5292473,
1947,37.31597325,125.6717008,
1948,37.24111536,124.8836868,
1949,37.20778468,126.3240505,
1950,37.2163509,126.2448172,
1951,37.58207869,127.3626584,
1952,37.00690367,128.009935,
1953,37.16751426,125.6900696,
1954,37.22136594,128.4057575,
1955,37.43700483,124.7080763,
1956,37.10531871,124.7562116,
1957,37.5252608,124.0014122,
1958,37.21847496,125.2661454,
1959,37.39461501,125.6630944,
1960,37.68529316,128.6961464,
1961,37.60605149,127.674285,
1962,37.46079024,128.161549,
1963,37.61663929,124.1409429,
1964,37.63274569,126.1047912,
1965,37.56590869,126.8153786,
1966,37.2474326,128.4908804,
1967,37.46378656,126.2265514,
1968,37.26858018,123.963326,
1969,37.42066604,124.5439513,
1970,37.73121939,128.5015596,
1971,37.46489012,126.0634189,
1972,37.34853561,125.11465,
1973,37.41463221,124.3224637,
1974,37.56592643,124.1450554,
1975,37.02479463,125.350863,
1976,37.15833567,124.595712,
1977,37.30395416,124.9967053,
1978,37.02515337,125.7488751,
1979,37.29401956,126.0085266,
1980,37.25306094,124.8089992,
1981,37.56675952,127.9747123,
1982,37.35400743,127.6820516,
1983,37.56284624,126.8370973,
1984,37.71560697,124.0588007,
1985,37.54749823,127.459619,
1986,37.04631277,123.9282318,
1987,37.44969552,125.2105923,
1988,37.52366703,126.8788391,
1989,37.39376535,124.7549952,
1990,37.07897283,128.2060089,
1991,37.00201901,124.5317248,
1992,37.30068655,124.0197464,
1993,37.3006385,124.4097675,
1994,37.60262872,126.1139798,
1995,37.07317424,125.6801487,
1996,37.60850641,127.0356574,
1997,37.20830727,125.8970231,
1998,37.30996746,126.8174561,
1999,37.65568513,125.6150589,
2000,37.04183455,127.4720872,
2001,37.13151892,125.9461037,
2002,37.43757504,126.1342881,
2003,37.42729972,124.3488706,
2004,37.65942924,125.8679087,
2005,37.13490163,128.6056334,
2006,37.05346711,124.9129905,
2007,36.98522705,127.1001246,
2008,37.16817152,124.9571953,
2009,37.33478151,127.5093824,
2010,37.09924666,128.3883326,
2011,37.62014121,123.904917,
2012,37.65409861,126.4420131,
2013,37.03161449,127.6390026,
2014,37.63588319,126.8829933,
2015,37.01403217,124.1476225,
2016,37.50846308,128.1511897,
2017,37.49909017,123.9492991,
2018,37.07391762,124.5638518,
2019,37.35655283,126.8239262,
2020,37.06781141,124.0046059,
2021,37.45551567,128.440639,
2022,37.04406761,127.7372047,
2023,37.28331678,127.5968473,
2024,37.15664434,127.4142581,
2025,37.1451916,124.4858441,
2026,37.06069108,125.5227805,
2027,37.43121759,128.4449528,
2028,37.47735259,124.0281266,
2029,37.45797639,127.12913,
2030,37.51418487,128.531471,
2031,37.01126168,126.7244091,
2032,37.20569559,124.0601471,
2033,37.26121437,125.7511584,
2034,37.42873661,125.7843061,
2035,37.41716485,125.8560629,
2036,37.08172403,128.6384014,
2037,37.55280311,127.4918189,
2038,37.14174996,126.5327819,
2039,37.01029302,125.61684,
2040,37.74830606,125.3419906,
2041,37.26276534,128.2955996,
2042,37.74419382,126.4737185,
2043,37.07721068,124.2037335,
2044,37.71796434,123.9577961,
2045,37.39765654,127.0943454,
2046,37.68305296,124.4221743,
2047,37.70350148,127.1740371,
2048,37.54088101,124.8984856,
2049,37.56171161,128.5093241,
2050,37.22276985,128.2362281,
2051,37.14817185,124.6180661,
2052,37.35252768,124.9507894,
2053,37.09248898,124.1054184,
2054,37.29841914,125.8981486,
2055,37.64937596,125.7138062,
2056,37.73570478,126.7241989,
2057,37.4751206,126.512545,
2058,37.42252593,128.347144,
2059,37.01584564,127.4436243,
2060,37.24612932,128.6557683,
2061,37.13302664,126.914409,
2062,37.72615282,125.9066846,
2063,37.07996012,127.7289338,
2064,37.70077175,125.1613964,
2065,37.41002299,124.6708129,
2066,37.12228179,124.0633667,
2067,37.16201174,125.8633452,
2068,37.08462614,126.0247059,
2069,37.05960851,124.5450844,
2070,37.69834927,125.2551404,
2071,37.66990153,125.4209649,
2072,37.29028286,125.183099,
2073,37.19933004,128.2910945,
2074,37.07470947,124.3594591,
2075,37.58915367,124.9907219,
2076,37.40391537,124.2660286,
2077,37.33606033,124.1567762,
2078,37.14080419,127.7020055,
2079,37.6787571,128.2445495,
2080,37.41767705,127.5491698,
2081,37.39183067,123.9708847,
2082,37.36190479,125.5719509,
2083,37.30075772,124.9160746,
2084,37.19359094,126.1461682,
2085,37.73613525,125.9459981,
2086,37.10502842,125.7891868,
2087,37.20487839,127.9947117,
2088,37.02275545,125.3430963,
2089,37.46441331,124.902372,
2090,37.71344197,127.6309161,
2091,37.21238829,126.3501097,
2092,37.29444299,125.7799154,
2093,37.58222952,125.0786888,
2094,37.55868457,125.7250816,
2095,37.66136249,126.7081655,
2096,37.16389445,125.6282134,
2097,37.31736304,125.0125744,
2098,37.37371733,127.5677435,
2099,37.25877539,126.7566875,
2100,37.66240405,126.6364184,
2101,37.31433751,126.1256633,
2102,37.27212643,127.163197,
2103,37.51110835,125.8503143,
2104,37.50018307,127.2478477,
2105,37.72790512,127.7727528,
2106,37.34798156,127.4525923,
2107,37.15607522,126.4240178,
2108,37.03063501,128.2194932,
2109,37.05508156,128.5849764,
2110,37.54249843,125.3914331,
2111,37.27104185,128.3584013,
2112,37.27891885,125.3255256,
2113,37.60731304,125.9452325,
2114,37.33275647,125.235215,
2115,37.32091169,127.9812611,
2116,37.54453744,128.2382162,
2117,37.56904073,127.9008571,
2118,37.0926052,123.9118959,
2119,37.61359816,123.9651708,
2120,37.53339793,123.9322321,
2121,37.65729366,125.2278351,
2122,37.20002563,126.6864259,
2123,37.68153137,126.8800747,
2124,37.52690223,128.4240762,
2125,37.63285024,127.3454991,
2126,37.57059192,125.3511999,
2127,37.63123353,126.0957795,
2128,37.24525682,127.9782623,
2129,37.73218855,127.0561156,
2130,37.24911904,127.0788587,
2131,37.50778871,126.4819631,
2132,37.64514805,128.4197052,
2133,37.19712876,127.9664804,
2134,37.42096166,128.3132379,
2135,37.34804036,124.0795525,
2136,37.18877257,124.125362,
2137,37.2770136,124.1955767,
2138,37.62083901,126.4051885,
2139,37.62887116,125.0563773,
2140,37.52332723,127.6325311,
2141,37.52122648,126.6842064,
2142,37.74720216,126.2121731,
2143,37.36666759,126.5346883,
2144,37.4018909,128.6657794,
2145,37.34114937,125.3962697,
2146,37.54431244,127.8928753,
2147,37.20140491,125.1081944,
2148,37.425388,125.657317,
2149,37.20808373,127.8470247,
2150,37.68328114,126.6414219,
2151,37.5228452,125.6147582,
2152,37.11355166,128.4193114,
2153,36.98595169,126.9363159,
2154,37.12168962,127.5605711,
2155,37.58870378,126.9415893,
2156,37.69983834,123.9376799,
2157,37.57622089,125.0860535,
2158,37.00517992,123.9628513,
2159,37.27073902,123.9910301,
2160,37.16504393,124.5168096,
2161,37.66468507,125.1388455,
2162,37.47552521,126.4333623,
2163,37.07471499,128.4131898,
2164,37.67100636,125.6806321,
2165,37.09903764,127.3407683,
2166,37.32472173,126.6405115,
2167,37.58511873,125.6584126,
2168,37.10686264,124.8753154,
2169,37.2230867,127.453859,
2170,37.36960355,127.38587,
2171,37.18186705,125.3389889,
2172,37.5927626,124.9786845,
2173,37.4250168,128.329921,
2174,37.36188032,124.812702,
2175,37.3722366,125.2135439,
2176,37.27788163,124.297743,
2177,37.74230851,125.4460027,
2178,37.53315369,127.2967962,
2179,37.28966345,127.8605342,
2180,37.53328186,127.8811888,
2181,37.02791304,124.6438656,
2182,37.0657852,125.5491117,
2183,37.5155813,128.1384891,
2184,37.61884826,125.9643425,
2185,37.27505951,127.895744,
2186,37.09656339,127.2040586,
2187,37.35953256,125.286552,
2188,37.53939742,125.5572305,
2189,37.40701684,127.0022928,
2190,37.44946155,127.7612985,
2191,36.98884377,125.0585158,
2192,37.44424024,128.1395854,
2193,37.10005954,127.5815163,
2194,37.38208451,128.3950955,
2195,37.39087739,127.875201,
2196,37.22975472,123.9085548,
2197,37.44657909,127.6517085,
2198,37.04550498,128.2156333,
2199,37.66290386,126.6466149,
2200,37.36045653,124.6678427,
2201,37.4962749,124.00169,
2202,37.49363155,127.7014139,
2203,37.56072061,124.4716614,
2204,37.49625138,127.3048021,
2205,37.13346566,127.5920275,
2206,37.27834289,127.6652671,
2207,37.55584702,124.7538157,
2208,37.4542051,128.1643783,
2209,37.10928871,127.2132912,
2210,37.34002183,126.0291246,
2211,37.57509026,125.1339922,
2212,37.35350012,125.1764693,
2213,37.59834966,127.9870467,
2214,37.622762,124.9082684,
2215,37.11580503,124.7401653,
2216,37.28451596,124.2920365,
2217,37.50118817,126.7956701,
2218,36.99729471,124.0787973,
2219,37.57246427,127.3975907,
2220,37.70299594,126.0436463,
2221,37.15714992,125.6477204,
2222,37.20013798,123.9930967,
2223,37.55968971,124.5297612,
2224,37.08338945,127.6011083,
2225,37.1417021,126.2235886,
2226,37.54630578,128.2736313,
2227,37.01407219,128.6646124,
2228,37.14914645,124.4948636,
2229,37.62253014,128.3072391,
2230,37.10160352,124.5689892,
2231,37.29133594,126.9754888,
2232,37.14941429,127.5711941,
2233,37.31939422,124.1282507,
2234,37.16578657,127.192452,
2235,37.50089491,127.8483256,
2236,37.65880437,125.487585,
2237,37.35569616,128.6058324,
2238,37.2205906,125.6647915,
2239,37.68594981,125.363153,
2240,37.10459318,124.7125818,
2241,37.71225529,128.1961875,
2242,37.53043221,127.242243,
2243,37.06190422,124.6456971,
2244,36.98587326,126.1175072,
2245,37.45579455,125.4894139,
2246,37.12378539,127.3375088,
2247,37.69363402,128.4549742,
2248,37.02376817,125.5304508,
2249,37.32150533,127.853196,
2250,37.62827525,128.028842,
2251,37.52132496,127.7102801,
2252,37.4996269,127.1961977,
2253,37.73663725,126.7135133,
2254,37.05636483,124.1987495,
2255,37.21737304,125.7744033,
2256,37.70373333,126.7581757,
2257,37.1914061,124.6319782,
2258,37.70628012,128.3970195,
2259,37.51147781,125.0415195,
2260,37.3158096,124.143369,
2261,37.3789673,125.007635,
2262,37.01127036,127.2537134,
2263,37.35892499,127.160876,
2264,37.65973704,127.7180874,
2265,37.12490499,126.5229569,
2266,37.47554665,125.3895134,
2267,37.36158686,126.9826249,
2268,37.45331428,124.7386485,
2269,37.46910379,128.2378976,
2270,37.0856071,125.8995854,
2271,37.35072069,126.3407866,
2272,36.99150204,127.6684322,
2273,37.10245826,124.8388431,
2274,37.18780977,127.5583152,
2275,37.42505664,127.6329584,
2276,37.43767948,126.3968662,
2277,37.69660169,126.5966909,
2278,37.19287089,128.2596275,
2279,37.66969141,128.5829299,
2280,37.11874675,127.5390366,
2281,37.21801731,124.7252603,
2282,37.15462936,124.9937993,
2283,37.51238218,126.760282,
2284,37.01841551,125.4045921,
2285,37.68905466,126.2023263,
2286,37.50742332,124.8461349,
2287,37.67530364,125.5741458,
2288,37.05912399,127.4912381,
2289,37.68869729,127.8163025,
2290,37.62983681,126.7959361,
2291,37.64497928,126.4176025,
2292,37.091417,127.4837004,
2293,37.11428949,128.0555001,
2294,37.11777139,128.5902351,
2295,37.60041881,124.4897945,
2296,37.70725321,124.4359778,
2297,37.74750029,126.694561,
2298,37.37841256,124.1229538,
2299,37.51633875,127.8207062,
2300,37.04225892,127.6221529,
2301,37.52839664,124.4289508,
2302,37.24530244,128.305194,
2303,37.49125261,125.1448838,
2304,37.72775714,125.4323341,
2305,37.72199012,125.8833501,
2306,37.24906598,125.5320015,
2307,37.2072637,125.0317128,
2308,37.74462097,124.9467735,
2309,37.73461566,126.1277007,
2310,36.99390723,127.34928,
2311,37.14237622,127.0553426,
2312,37.01776392,128.3615942,
2313,37.66185628,128.2743423,
2314,37.00212681,126.7752596,
2315,37.68463532,124.3290598,
2316,37.26203474,127.8121857,
2317,37.37730712,126.1939022,
2318,37.16108403,124.2114158,
2319,37.39252906,128.5294733,
2320,37.02223684,128.4140831,
2321,37.24008476,126.6450548,
2322,37.33466829,127.4475803,
2323,37.67519505,126.8969129,
2324,37.20039465,126.867129,
2325,37.66271356,128.5759508,
2326,37.54194837,128.3798763,
2327,37.50952695,126.4678823,
2328,37.31423171,127.0917158,
2329,37.29705712,128.2210872,
2330,37.63744846,125.1666352,
2331,37.40376251,127.1008228,
2332,37.65968483,124.0528164,
2333,37.3610931,126.1161232,
2334,37.54289192,124.2807678,
2335,37.45437767,124.6390958,
2336,37.00812169,125.2295622,
2337,37.56608383,127.4918536,
2338,37.39812708,125.0296193,
2339,37.41634495,126.6172567,
2340,37.09777993,126.6022534,
2341,37.17916635,128.2007239,
2342,37.16193737,125.5342944,
2343,36.98804116,124.450051,
2344,37.09979235,124.2888581,
2345,37.26780077,124.7399484,
2346,37.74884217,124.0241807,
2347,37.42063896,126.8055945,
2348,37.64570049,125.6984103,
2349,37.44119624,123.9697694,
2350,37.33819737,124.0261468,
2351,36.9844158,126.6961003,
2352,37.268727,126.5171705,
2353,37.13351232,126.2581838,
2354,37.73156808,128.5226034,
2355,37.16935542,124.0160735,
2356,37.60540086,125.6077847,
2357,37.07440898,125.9181083,
2358,37.18917311,126.7630911,
2359,37.30325834,126.3478056,
2360,37.73362026,125.5013899,
2361,37.45880725,125.2804558,
2362,37.1688972,126.1073871,
2363,37.7110049,126.1764668,
2364,37.51148344,128.3530301,
2365,37.29507766,124.2014184,
2366,37.58100943,124.3131556,
2367,37.37128332,127.8352465,
2368,37.21815965,126.5131632,
2369,36.98593362,126.6973012,
2370,37.65364032,126.7406559,
2371,37.02958883,124.2879796,
2372,37.49666841,128.3458458,
2373,37.41284837,127.6061838,
2374,37.30149535,125.7361283,
2375,37.52153905,126.8983515,
2376,37.669933,124.1029514,
2377,37.70137331,124.59072,
2378,37.61077714,124.1691742,
2379,37.17809123,124.5422598,
2380,37.11696429,127.6712171,
2381,37.29745497,128.1969608,
2382,37.61342843,128.481008,
2383,37.04734082,125.4389482,
2384,36.98220183,125.2259468,
2385,37.43309243,124.6596427,
2386,37.45440377,124.5463044,
2387,37.6405554,126.688256,
2388,37.289117,127.0006369,
2389,37.04657829,125.8530708,
2390,37.26420173,128.6945817,
2391,37.41846888,125.8881451,
2392,37.04699724,124.7339027,
2393,36.98978996,124.8004167,
2394,37.02788413,126.1112193,
2395,37.10801261,125.01392,
2396,37.1025998,128.6201118,
2397,37.37395686,126.5251043,
2398,37.12923081,128.4981563,
2399,37.06387386,125.3198254,
2400,37.37021079,125.2158321,
2401,37.51188354,125.209234,
2402,37.63763105,124.3654072,
2403,37.01053873,125.9199881,
2404,37.32250077,124.5269066,
2405,37.27491046,128.3553565,
2406,37.13761266,124.6722615,
2407,37.11207753,127.44672,
2408,37.65541078,128.3871418,
2409,37.00281806,125.7868555,
2410,37.35519108,125.664639,
2411,37.37126148,124.1711574,
2412,37.30096263,127.4206286,
2413,37.62172654,128.0019219,
2414,37.19002111,128.6790168,
2415,37.13402144,124.2805024,
2416,37.16101075,128.2822648,
2417,37.60713655,124.2063532,
2418,37.13094589,128.3207821,
2419,37.08565771,125.8637877,
2420,37.60411455,126.3002829,
2421,37.62304984,126.6910255,
2422,37.69401413,127.8425095,
2423,37.40438724,128.5601949,
2424,36.98513252,124.6085746,
2425,37.71499072,125.6963013,
2426,37.01970558,128.0768571,
2427,37.06150757,127.467084,
2428,37.57063344,126.6347301,
2429,37.74910278,123.9823023,
2430,37.42901274,127.7453158,
2431,37.53186334,124.1122867,
2432,37.44957508,127.462448,
2433,37.42857723,125.2030863,
2434,37.40425447,126.7156709,
2435,37.01443606,128.6016942,
2436,37.52123661,126.8776652,
2437,37.7185229,125.6545769,
2438,37.70563456,125.9382092,
2439,36.99040104,125.7558012,
2440,37.5616916,124.1377349,
2441,37.71562148,126.0772537,
2442,37.63721735,124.2404723,
2443,37.40791241,124.8411228,
2444,37.68883046,123.9121567,
2445,37.36729953,126.3068504,
2446,37.21737824,125.9797703,
2447,36.99141884,127.8408468,
2448,37.33591591,125.0505878,
2449,37.72749942,127.1496951,
2450,37.69241104,126.2842621,
2451,37.41190832,124.8603082,
2452,37.1573807,127.4531293,
2453,37.08183008,125.1431625,
2454,37.50645507,126.4293362,
2455,37.65332743,126.4746572,
2456,37.45133284,125.3906545,
2457,36.99266519,124.7532666,
2458,37.12721656,125.2090704,
2459,37.32550391,128.0775113,
2460,37.32106965,128.3483909,
2461,37.18587005,125.1486139,
2462,37.4916531,124.3909834,
2463,37.256398,125.0631787,
2464,37.74062393,126.2252477,
2465,37.33040915,126.9257816,
2466,37.29790309,124.375686,
2467,37.14186693,127.0843653,
2468,37.42046162,127.0454237,
2469,37.60138588,124.0423032,
2470,37.66143813,127.5751502,
2471,37.15398594,125.5221692,
2472,37.54877032,124.1276745,
2473,37.15790134,124.2972211,
2474,37.60612783,124.6609768,
2475,37.54716571,127.3426822,
2476,37.67159318,123.9452756,
2477,37.46103276,126.2591649,
2478,37.7082533,128.0922369,
2479,37.38991612,127.2044523,
2480,37.58443878,126.9024537,
2481,37.28989971,125.8804097,
2482,37.74214778,125.8173693,
2483,37.22407232,124.6983824,
2484,37.39060815,127.932024,
2485,37.49490363,125.3437391,
2486,37.03229752,124.8121232,
2487,37.10045213,127.8148385,
2488,37.41644028,126.6621514,
2489,37.63687319,127.2263808,
2490,37.43258508,127.4221719,
2491,37.06057742,127.7919916,
2492,37.02503782,127.7978793,
2493,37.32761044,125.9184663,
2494,37.28303104,128.5964074,
2495,37.57352399,123.9938115,
2496,37.25499566,124.0240854,
2497,37.31921961,128.5821403,
2498,37.26874771,124.0507148,
2499,37.15369022,126.2508202,
2500,37.55249609,124.1076131,
2501,37.19046925,126.8012099,
2502,37.10460751,126.0390816,
2503,37.67252548,124.5644391,
2504,37.74860378,127.7442331,
2505,37.00320469,128.5843472,
2506,37.6127934,128.6662283,
2507,36.99513898,128.0958669,
2508,37.69806762,127.7154738,
2509,37.34895956,124.6827749,
2510,37.06630955,126.2387028,
2511,37.12787289,124.6531296,
2512,37.51079051,128.0393301,
2513,37.03262793,124.9949279,
2514,37.22688813,125.7504481,
2515,37.57049529,126.9173387,
2516,37.58062559,126.2553283,
2517,37.07850066,126.085624,
2518,36.99124147,124.5815366,
2519,37.2720118,128.3809762,
2520,37.73182036,128.4220124,
2521,37.49115336,127.9350145,
2522,37.73648682,128.6942861,
2523,37.24775731,127.2776952,
2524,37.1181846,124.4201775,
2525,37.68403647,124.8909831,
2526,37.23455824,126.0448354,
2527,37.42442669,125.9071769,
2528,37.19653491,127.5723868,
2529,37.11249179,125.7081219,
2530,37.70588569,127.0519181,
2531,37.35657153,127.4902582,
2532,37.10443299,126.5771568,
2533,37.08574623,128.677441,
2534,37.63987509,125.0499758,
2535,37.33312435,127.8976412,
2536,37.01451095,124.6444281,
2537,37.07203165,126.1705141,
2538,37.55233185,124.569161,
2539,37.45733832,126.6300924,
2540,36.99615351,126.2586038,
2541,37.35838801,125.4506318,
2542,37.33094327,125.5973876,
2543,37.41851304,124.4201609,
2544,37.71289579,126.8220326,
2545,37.55095661,128.3965278,
2546,37.21965486,125.0043891,
2547,37.17857805,124.0093333,
2548,37.30676119,124.5772316,
2549,37.35670289,127.6689904,
2550,37.25032477,127.9018689,
2551,37.52018049,127.6485727,
2552,37.08524653,124.5600624,
2553,37.72533314,124.0980459,
2554,37.49478273,124.4665889,
2555,37.08523347,126.8073339,
2556,37.30018357,123.9637584,
2557,37.38139196,126.2607028,
2558,37.54055978,125.2048354,
2559,37.43747143,127.9691467,
2560,37.62518575,125.1151728,
2561,37.29476905,127.9792065,
2562,37.44200982,126.1387339,
2563,37.73812754,125.9072969,
2564,37.58567284,124.1581976,
2565,37.1842807,126.379634,
2566,37.15088826,128.4903126,
2567,37.74767336,128.5093555,
2568,37.39147837,127.3814509,
2569,37.50372783,125.7406421,
2570,37.54040346,126.7913896,
2571,37.47989562,124.3298025,
2572,37.1434975,126.4431151,
2573,37.43366918,123.9128489,
2574,37.2132019,124.0855074,
2575,37.27151096,128.3446802,
2576,37.58191112,127.2487891,
2577,37.11924081,125.8820943,
2578,37.4620577,125.4701022,
2579,37.35447408,124.6980794,
2580,37.47138151,128.5382858,
2581,37.16789933,127.2500886,
2582,37.22366736,127.0108356,
2583,37.57089875,127.4710126,
2584,37.08521066,128.1730542,
2585,37.1363919,125.6909178,
2586,37.58524711,124.0111201,
2587,37.40483568,125.9809009,
2588,37.20180737,126.4966559,
2589,37.48894727,126.2437577,
2590,37.43059914,127.2265097,
2591,37.03591351,127.5463044,
2592,37.31083825,127.855058,
2593,37.61207468,125.26291,
2594,37.53443341,127.3167511,
2595,37.307082,124.1885736,
2596,37.32585231,127.9426479,
2597,37.74848517,126.6058058,
2598,37.33105634,128.6082443,
2599,37.09379015,124.7803914,
2600,37.1444427,125.9585735,
2601,37.73779662,126.3807377,
2602,36.99967869,123.9360405,
2603,37.5326503,127.4834354,
2604,37.34123942,126.5381566,
